ticker,data,DividendYield,P_Ativos,P_L,P_VP,ROA,ROE,ROIC,ValorDeMercado
CIEL3,2014-09-30,0.047656153725,4.518941063464827,19.96774563054688,15.809124626159877,0.2263120307658418,0.7938877959809474,0.290067437384042,62650359400.0
CIEL3,2014-12-31,0.0457462478761699,3.494349182516248,20.27217553243058,15.094187302647766,0.1723716912832633,0.7466776893904357,0.1571112560186595,65266011905.0
CIEL3,2015-03-31,0.0256155736485007,2.5491088422398214,21.503476002196443,8.407269146439514,0.118544036414366,0.3933452812838018,0.0966597911551447,71585458674.0
CIEL3,2015-06-30,0.0267087074395253,2.9424715211242085,24.224178210188157,9.200197935666456,0.1214683732753695,0.3862874155625874,0.102224923646866,82402805637.0
CIEL3,2015-09-30,0.0210080561920349,2.3687971878944247,19.927136552292318,7.051254222433016,0.1188729339851856,0.3636757544658737,0.1018554958577743,68982984158.0
CIEL3,2015-12-31,0.0229281137243227,2.108583516257914,18.001380928560284,6.219097035858145,0.1171345423235013,0.3592527405883943,0.1086065737960215,63206176702.0
CIEL3,2016-03-31,0.0161972375178724,2.2638410065373096,18.30167156411058,5.943750791738309,0.1236958601626685,0.3399916870327739,0.1103940966328082,65794070033.0
CIEL3,2016-06-30,0.0167282160661547,2.746308880683272,20.58718326102143,6.6233557449249005,0.1333989621534565,0.3365300922080691,0.1179245719699478,76475106724.0
CIEL3,2016-09-30,0.0171805069517071,2.5371862450023275,19.09760532446397,5.94628660494815,0.1328536327930183,0.3252875932967735,0.1145280344814864,73460371201.0
CIEL3,2016-12-31,0.0200264711724632,2.063409715046161,15.73479403688724,4.884521399694955,0.1311367476567464,0.3242268652459624,0.1153108206393499,63020909037.0
CIEL3,2017-03-31,0.0193369632285411,2.068311674361932,15.94979450547818,4.653449245389333,0.1296763838337566,0.3047918442041933,0.1094908927800686,63987784342.0
CIEL3,2017-06-30,0.0271279581300813,0.8341154149464753,16.612739015990396,4.657094066712411,0.0502093853484129,0.2932400861799439,0.1153208158557864,66731910706.0
CIEL3,2017-09-30,0.0348299319381255,0.7678970622676885,14.821504767764518,4.125290224648756,0.0518096559222379,0.2918678664623255,0.1067080747291137,59624690948.0
CIEL3,2017-12-31,0.0375339475765306,0.7232770702069148,15.754009226331446,4.159867132830695,0.0459106669176009,0.2776280365563446,0.1019929531862127,63831684333.0
CIEL3,2018-03-31,0.0481612797970033,0.6771823154878925,13.840400321687492,3.707284952542437,0.0489279428158424,0.2820014637637353,0.10466214773907,56210903612.0
CIEL3,2018-06-30,0.060028226937046,0.5573531359649017,11.553716029221912,2.8762271659824044,0.0482401622608026,0.2631077334302291,0.1042592282464969,44881784808.0
CIEL3,2018-09-30,0.0986321658424489,0.4037588068315716,9.091418915232948,2.21555799602383,0.0444109781538128,0.2587932849009463,0.1060752675689099,33280984497.0
CIEL3,2018-12-31,0.1595243713970753,0.2925336927161557,7.227152472520945,1.6242320084745925,0.0404770334967231,0.2393686631209375,0.1018483510786245,24152485892.0
CIEL3,2019-03-31,0.141619162910432,0.306329761766495,9.5873625036544,2.8520137352991606,0.0319514112092592,0.2974763637248579,0.1177866576888732,25782574929.0
CIEL3,2019-06-30,0.2192475368809524,0.2036850522986581,7.386445952512633,1.9992261536008635,0.0275755151541278,0.2706614475288741,0.0888168087172825,18256997210.0
CIEL3,2019-09-30,0.10057403544375,0.2418314061999285,10.430418664694594,2.337559476848347,0.0231852060760026,0.2241098417996045,0.0683542327557296,21734520488.0
CIEL3,2019-12-31,0.0614049840609319,0.243660099740725,14.695527739945662,1.513174050365711,0.016553189972596,0.1640880336745931,0.0586694471614622,22739742061.0
CIEL3,2020-03-31,0.0466218684369369,0.1432282262460614,10.315069483821482,1.3030504829233232,0.0138853379970639,0.126324935083285,0.0417368699083118,12062658871.0
CIEL3,2020-06-30,0.0168016242510822,0.1711116864605168,18.85308372772293,1.372381613192338,0.0090760582688603,0.0727934821174262,0.0220279231150829,12551685582.0
CIEL3,2020-09-30,0.0115633549007633,0.1358100592854561,25.83079879551563,1.1661422714957272,0.0052576794221723,0.0451454204233968,0.0150601092760815,10677083190.0
CIEL3,2020-12-31,0.01621608283,0.118370201974355,22.16681776811376,0.773025701368693,0.0056140822196471,0.0516548879584492,0.0230709875134562,10867260244.0
CIEL3,2021-03-31,0.0165254244946236,0.1234979209885472,17.896952100767123,1.0619540617965504,0.0069005001685875,0.0593371461138922,0.0276297778628413,10106552027.0
CIEL3,2021-06-30,0.0255495508131868,0.1193720836462977,12.055200940649277,1.0083533657629744,0.0099021230947535,0.0836446750848323,0.0453523419062943,9889206822.0
CIEL3,2021-09-30,0.0509028383406113,0.0701283832168633,6.676639662181595,0.6332893215296566,0.0105035447118841,0.0948515051840807,0.0664928556779948,6221506490.0
CIEL3,2021-12-31,0.0769999350219298,0.0617618030721498,-12.264219379892848,0.4694955835096751,-0.0050359343027904,-0.0240297513878506,-0.0122653596259618,6194338339.0
CIEL3,2022-03-31,0.0546743490289389,0.0849835345466481,-15.290267592441452,0.6275134076056813,-0.0055580148635631,-0.024148211281568,-0.0067179008568835,8449294840.0
CIEL3,2022-06-30,0.043391699408,0.0971974812783309,-39.613419335930665,0.745723712415016,-0.0024536503767593,0.0001862835028501,0.0136721502998136,10188056479.0
CIEL3,2022-09-30,0.041179879587037,0.1419472844843905,-306.2605959835501,1.0698978780569732,-0.0004634853009037,0.0171244320261067,0.0288762720456907,14670801329.0
CIEL3,2022-12-31,0.0479725478645038,0.1296728562198828,10.086031649063244,1.030349991998131,0.012856677505263,0.1241013458136242,0.1026879825030915,14236110920.0
CIEL3,2023-03-31,0.0518301341876288,0.1316677184604872,7.902383657247896,0.9361998380085584,0.0166617724690858,0.1415254343863789,0.1153517676791812,13176553046.0
CIEL3,2023-06-30,0.0653722579891067,0.1300799933397298,6.565872663931189,0.859020767058582,0.0198115315355273,0.1561518632971314,0.1181766964269784,12470181130.0
CIEL3,2023-09-30,0.0825835676923076,0.0983744449181478,4.931020094333475,0.6447639121309603,0.0199501204692302,0.1561457103753348,0.1210112202120294,9536020864.0
CIEL3,2023-12-31,0.0604471353773987,0.1182186171379875,6.104947895653233,0.8503162150743966,0.019364394120736,0.1647307560995597,0.115475614465942,12741862636.0
CMIG4,2011-03-31,0.0663622514588009,0.6203757357562873,9.40103815665744,1.7732511965443616,0.0659901306024337,0.1886229123842685,0.1280361834562494,19214530050.0
CMIG4,2011-06-30,0.0693443947268708,0.6126755624896014,9.080686339997747,1.7349272112355365,0.0674701822692571,0.1910568371460748,0.1277823129644323,19771745960.0
CMIG4,2011-09-30,0.0791971504147133,0.5122684774128858,7.959079568208191,1.4424118854742107,0.0643627787639031,0.181228479136682,0.1275464663052871,17303752062.0
CMIG4,2011-12-31,0.0638063266907123,0.7664731185866721,9.39946885673477,1.9461197732196016,0.0815443010950017,0.2070457174636198,0.1527152606736398,20923263225.0
CMIG4,2012-03-31,0.0486777456775968,0.7862100506622658,11.80635205799054,2.4050090377391777,0.0665921231893266,0.2037046689719427,0.1211468684524938,28045065650.0
CMIG4,2012-06-30,0.0584771324806821,0.8524065067843817,12.304175063858114,2.4820943916071814,0.0692778266206739,0.2017278182994978,0.1173429307137701,29877434812.0
CMIG4,2012-09-30,0.0892858739625712,0.5345681308637504,7.275860690012235,1.515527968645678,0.0734714631902678,0.2082953527032318,0.1173738124283857,20154397780.0
CMIG4,2012-12-31,0.2132214332743363,0.5916510103306795,4.511101122859013,1.6683991059390844,0.1311544552465512,0.3698429852270078,0.1202843203128282,19017220900.0
CMIG4,2013-03-31,0.204013733784928,0.6538944157856732,4.471788086231403,1.6229680691915274,0.1462266107374382,0.3629349239935211,0.1294968327202819,20068872070.0
CMIG4,2013-06-30,0.2661412078854847,0.6372377312250952,4.241709253870072,1.5446488137662877,0.1502313555894216,0.3641571643216642,0.1309161213310406,19052377917.0
CMIG4,2013-09-30,0.275409118970894,0.6030391205553122,4.238051162833267,1.403387871700447,0.1422916093707943,0.3311399078915884,0.1171936613299032,18193612580.0
CMIG4,2013-12-31,0.1415177391149179,0.5915439867429356,5.682087732835457,1.3954643329033989,0.1041068027381099,0.2455900715575608,0.1544339738902387,17740183140.0
CMIG4,2014-03-31,0.1300107229508196,0.6050677758759279,5.5028828208016,1.3823933364595111,0.1099546902195871,0.2512125701157742,0.1599831075641588,19386684750.0
CMIG4,2014-06-30,0.1458682163568773,0.6206676631867888,5.624695272979346,1.5789031867054424,0.1103468957986816,0.2807091069076019,0.1628315975810733,20183065080.0
CMIG4,2014-09-30,0.1570589067378252,0.5908997190899613,6.615384953555683,1.46243522751474,0.0893220459940672,0.2210657789050809,0.1338430986389633,18916325730.0
CMIG4,2014-12-31,0.2104914828767123,0.4726052132052674,5.273537656070718,1.465773525664974,0.0896182494612929,0.2779722058188639,0.1709261913010931,16818888780.0
CMIG4,2015-03-31,0.2157455604524181,0.443565377044278,4.787363169498242,1.2624853831294571,0.0926533796036968,0.2637440513782246,0.1834407117846057,16146769740.0
CMIG4,2015-06-30,0.1194325331365936,0.4022780978547419,4.718235724285701,1.057924179672708,0.0852602797660439,0.2242586244623174,0.1699273538005826,14946696720.0
CMIG4,2015-09-30,0.2026423237482117,0.2280519735179663,2.664762900665849,0.6152134850895791,0.0855805870987555,0.2309140647433249,0.1744451935862177,8748813780.0
CMIG4,2015-12-31,0.0865155349102773,0.1888705644202894,3.1260690540814258,0.5941556795842459,0.060417911809625,0.1901035258347991,0.1353125729353542,7847138610.0
CMIG4,2016-03-31,0.065555034487021,0.2459964476040192,10.295875879680974,0.7854207560052224,0.0238927168974031,0.0763193835977911,0.0841862575309836,10062009930.0
CMIG4,2016-06-30,0.0582916347527472,0.2144446804187146,13.947708491869747,0.6641729847160134,0.015374904095803,0.047647125882735,0.0652831693162091,9088632060.0
CMIG4,2016-09-30,0.0494595688811188,0.2500921182274222,11.694486880485412,0.7576423411856209,0.0213854716998956,0.0648146927080235,0.0730217347854487,10792449060.0
CMIG4,2016-12-31,0.0643176728923476,0.2308903264077929,29.029867796873784,0.7503783384595973,0.0079535438474389,0.0258809647566163,0.0630279219159404,9777201870.0
CMIG4,2017-03-31,0.0480512846899224,0.3110626797103129,19.337655144080703,0.9773002611826362,0.0160858530878046,0.0505740729498396,0.074509082192231,13656058140.0
CMIG4,2017-06-30,0.033759832240099,0.2426620500778627,16.736339457602355,0.7607164168924185,0.0144991113912687,0.0454922393255669,0.0768420393455832,10234558110.0
CMIG4,2017-09-30,0.0341828877819548,0.2401401116248716,110.97490261928174,0.756032412229297,0.0021639136954119,0.0068564446990251,0.0437905696647839,10053974460.0
CMIG4,2017-12-31,0.0177263143377001,0.2047426299531465,8.640001978112881,0.6035005208603743,0.0236970582265845,0.0698943820212173,0.0695543934692185,8454692640.0
CMIG4,2018-03-31,0.0142266097546728,0.2651696725391788,9.59709684745464,0.7310784391348356,0.0276301965848669,0.0762211402725517,0.0662861299832827,10464321420.0
CMIG4,2018-06-30,0.0685327153424657,0.2551357864030598,10.935542988353715,0.7230221703070612,0.023330874989452,0.0661622048378553,0.0705694397487389,8895011100.0
CMIG4,2018-09-30,0.0698727405027933,0.2418692795903285,8.02241611140341,0.6975735162261348,0.0301491815223253,0.0870016672175526,0.089867897638304,10147219780.0
CMIG4,2018-12-31,0.0412911837301587,0.3350856655770164,11.892426688092868,1.2569907465404828,0.028176391107167,0.1082839224661319,0.061470746129302,20788811100.0
CMIG4,2019-03-31,0.0411723601798561,0.3367452487125547,9.975103776898608,1.211580655535095,0.0337585709626825,0.1239480124586348,0.0703919560305396,21641972000.0
CMIG4,2019-06-30,0.0352057236026936,0.3304422603197026,5.209154563454752,1.148575387910219,0.0634349118066004,0.2227022253950257,0.0523877787122036,23549533380.0
CMIG4,2019-09-30,0.0364832516050244,0.4175549431320805,5.7551159066931845,1.214522394879975,0.0725536982924123,0.2134518306947596,0.0271617352568417,21669470140.0
CMIG4,2019-12-31,0.0426362705975344,0.3981375918532112,6.298753374635765,1.2492584278036245,0.0632089507515023,0.1983761532755307,0.0521400690758137,20993895280.0
CMIG4,2020-03-31,0.0659881225072951,0.257981276336683,5.582630495661885,0.8208943407120567,0.046211418888847,0.1470936885808577,0.0433544665665544,13065746280.0
CMIG4,2020-06-30,0.0124461125716878,0.3059941791341947,12.414546308252142,0.9525026950780888,0.0246480355815174,0.0767695822886708,0.0696526100543224,16499671220.0
CMIG4,2020-09-30,0.0422203757891089,0.287652365423595,9.727724092096134,0.8865554005403115,0.0295703663776108,0.0911899793789717,0.1086060928165964,15643997200.0
CMIG4,2020-12-31,0.0296728273447802,0.4088714829111063,7.720733184130498,1.2652393898662428,0.0529575978291177,0.1639333953869889,0.116025321754577,23047141920.0
CMIG4,2021-03-31,0.0331570503561013,0.4162246398647345,6.577498121950405,1.2326659280003098,0.0632800849422839,0.1874657783005388,0.1473818321509409,23626768980.0
CMIG4,2021-06-30,0.0608313630346248,0.3815149641560784,4.8681981760563735,1.034993085763142,0.0783688236096287,0.2126671520035666,0.1553047677135254,21927271710.0
CMIG4,2021-09-30,0.0319753954868139,0.4472771099752382,5.119822096082856,1.1722234529370013,0.0873618460917708,0.2290263825743418,0.1787469897473032,25484281710.0
CMIG4,2021-12-31,0.0448530282547673,0.4265468569533976,5.9179088699687385,1.1406969419269013,0.0720772939100109,0.1928329213717255,0.1948327708594587,25262235990.0
CMIG4,2022-03-31,0.0481762931775147,0.5043538550000752,5.383248918690817,1.2459004254321222,0.0936894917210575,0.2315181698234012,0.1788755993809645,28654145460.0
CMIG4,2022-06-30,0.0776329927687861,0.4293430272559982,4.169398671133931,1.121848061282037,0.102974807908986,0.1418534794833738,0.1556865433863058,26367584420.0
CMIG4,2022-09-30,0.0848485689972119,0.4345073585720787,3.79517595031403,1.1237022322519057,0.1144893844872002,0.1731660019278713,0.1426047006241556,27689765080.0
CMIG4,2022-12-31,0.0752693645520646,0.4569198900326447,5.992521329624592,1.1257849461141411,0.0762483543902995,0.1879592803025955,0.1749228835954802,28209871420.0
CMIG4,2023-03-31,0.077495326812937,0.4656284850466003,6.241832460810843,1.10467207224674,0.0745980427975333,0.1770814517250409,0.1821128298982968,29363300880.0
CMIG4,2023-06-30,0.0633442216640746,0.5190326502376177,7.0166053711562455,1.1988172190677515,0.0739720452815045,0.2215790335103633,0.1779750542809433,33063209140.0
CMIG4,2023-09-30,0.072313412471394,0.4864026521296107,6.680278945945008,1.1180752184827287,0.0728117277834426,0.2163980078880352,0.1770337408314564,32241837230.0
CMIN3,2021-06-30,0.0056311770742358,1.8742542899056935,6.675012368299467,3.3061734972775096,0.2807866392587944,0.4953059732112217,0.4659204744980958,51215814624.0
CMIN3,2021-09-30,0.0599855480376766,1.2490546921468215,5.053807651557519,2.487705706901876,0.2471512131574455,0.4922438443289776,0.4127592876216781,35423916770.0
CMIN3,2021-12-31,0.0694980500934718,1.3698777446001342,5.803602431424057,2.64136236708072,0.2360392119871658,0.455124622730678,0.3546414152564398,37481506912.0
CMIN3,2022-03-31,0.0776810709170812,1.401992051595142,7.101759833371425,2.2873413109560885,0.1974147372609154,0.3220809158045291,0.317600627627894,33715214212.0
CMIN3,2022-06-30,0.2270138216528497,0.8770866617535075,6.891198720884328,1.6612512406129305,0.1272763560126958,0.2410685437902663,0.1633956762119007,21173407915.0
CMIN3,2022-09-30,0.1648782454924471,0.6849442574419642,6.52518761000546,1.378818025639456,0.1049692818627464,0.2113070317741106,0.1384629866698013,18156471554.0
CMIN3,2022-12-31,0.2257645832549019,0.8932922584180035,7.585736240556038,1.9643064776769976,0.1177594672541006,0.2589473737796363,0.1880999513133889,22380182459.0
CMIN3,2023-03-31,0.190313946214876,0.9448126867245138,9.735782209798108,2.195978523787526,0.0970453802647364,0.2255574823333136,0.1430177105751429,26549039976.0
CMIN3,2023-06-30,0.2177978389665072,0.8715076582118215,9.571918161504373,2.191064899271786,0.0910483816834943,0.2289055194896721,0.2027630549725029,22928716343.0
CMIN3,2023-09-30,0.1877103024494845,0.8980182612731886,8.63402833503825,2.324656819396405,0.1040091862600089,0.2692435939736936,0.2214179485333654,26603893364.0
COGN3,2019-12-31,0.0105298470428696,0.5508385989965663,79.8904839000357,1.186829033000955,0.0068949212985843,0.0153194745223462,0.0385000229767339,18793756995.0
COGN3,2020-03-31,0.030089037925,0.2068836212649884,-178.22790892038844,0.4102132868137937,-0.0011607812857042,-0.0024792836527179,0.0260112780526045,7506424840.0
COGN3,2020-06-30,0.0058141047655068,0.3437391827296844,-19.327826397657795,0.6948080847244207,-0.0177846787143814,-0.0356903120718492,0.0052736592725523,12404367048.0
COGN3,2020-09-30,0.0009148382432432,0.2694177375547752,-4.974296604663777,0.5324817211928687,-0.0541619768515966,-0.1071840184823491,-0.0263531052669667,9720820168.0
COGN3,2020-12-31,0.0,0.2822487847272077,-1.496543865318253,0.608231501738447,-0.1886004087606112,-0.4064216553621645,-0.1233836990972469,8688686752.0
COGN3,2021-03-31,0.0,0.2506179458851408,-1.27505769608839,0.5258339040662139,-0.1965542003738217,-0.4125040015415483,-0.1295996325678553,7468892716.0
COGN3,2021-06-30,0.0,0.2742554951578275,-1.478504390877191,0.5758299728543638,-0.1854952185803877,-0.3907370069303363,-0.114240737070125,8125704889.0
COGN3,2021-09-30,0.0,0.1759808133786037,-1.1118305139546063,0.3705121312566325,-0.1582802515040423,-0.3351715890733078,-0.0865679271902211,5085602829.0
COGN3,2021-12-31,0.0,0.1619077290020749,-9.438183034193711,0.335238103013769,-0.0171545443032305,-0.0372520163152626,0.0051659417597314,4616451277.0
COGN3,2022-03-31,0.0,0.1866116590604818,-12.913568825089907,0.3858571603888538,-0.0144508200318654,-0.0312708906537817,0.0107782780133073,5310795574.0
COGN3,2022-06-30,0.0,0.1438653780698596,-9.57824371334464,0.2942153824592292,-0.0150200164430377,-0.0323424386455009,0.0127738598025395,4015937289.0
COGN3,2022-09-30,0.0,0.2095866495301565,-21.19009347308425,0.410877214503225,-0.0098907845685708,-0.0211926502337296,0.0163182710165392,5517222257.0
COGN3,2022-12-31,0.0,0.150715713657336,-7.521609977123627,0.3004522762417353,-0.0200376932752064,-0.0408565929795275,0.0165268010932349,3978405165.0
COGN3,2023-03-31,0.0,0.135882278951695,-7.605054672035402,0.2640690003818151,-0.0178673638535891,-0.0360062800084941,0.020638888562736,3509253613.0
COGN3,2023-06-30,0.0,0.2389013191373439,-15.002651558572454,0.4623315942074109,-0.0159239397252305,-0.0321733333051196,0.0227575287455997,6117736245.0
COGN3,2023-09-30,0.0,0.1979110283809894,-16.69215586275159,0.3804813123941186,-0.011856528899459,-0.0239136390015995,0.0291049149982694,4991772519.0
CPFE3,2011-03-31,0.0346966932312998,1.0709272259081275,14.198397244728865,3.086302506243485,0.0754259236059695,0.2202160444107728,0.1140745731226484,22319951461.0
CPFE3,2011-06-30,0.058739245941704,0.9139711316061312,14.259865379081932,3.045481149245453,0.064093952313663,0.2167022135983618,0.100383682922575,21458715998.0
CPFE3,2011-09-30,0.0621482579253514,0.7618009635775529,12.980043836581986,2.451654468380346,0.0586901687828318,0.1920627855745032,0.0980110901042694,19851717984.0
CPFE3,2011-12-31,0.0492743490007686,0.994799145418474,15.924762223047626,2.891776697998204,0.0624686969566628,0.1875934272490248,0.1098921287834646,25038376245.0
CPFE3,2012-03-31,0.046707415701275,0.9433807661446156,17.460310026857,2.9426983503487696,0.0540300123361802,0.1750178610002539,0.0977493222054128,26414428437.0
CPFE3,2012-06-30,0.0616231614960629,0.8295938811622041,16.66710959332873,2.883359570009376,0.0497743100875908,0.1796408471273951,0.0894464037385948,24441766204.0
CPFE3,2012-09-30,0.0649193676194729,0.7030646073440164,14.894352038895493,2.627357337522409,0.047203436947644,0.1829403696927592,0.0809682316684333,21545320681.0
CPFE3,2012-12-31,0.0679226467757009,0.7119509932814574,17.507021594012166,2.609597329355533,0.0406665970826792,0.152964423721878,0.0763920038212373,20592669164.0
CPFE3,2013-03-31,0.0688883716113744,0.6764450380222392,17.18457423293983,2.4494371244380977,0.0393635029214522,0.1447364452689665,0.0718208390235337,20303986886.0
CPFE3,2013-06-30,0.0550032946885562,0.6193598193986827,24.33165974550818,2.430400985565672,0.0254548939890145,0.099981609213345,0.0608489018068355,19928699925.0
CPFE3,2013-09-30,0.043891740278494,0.5807704225918086,22.697162992860648,2.190178418995845,0.0255877980333704,0.0960553894464811,0.0655681029958217,18658497901.0
CPFE3,2013-12-31,0.044581500471451,0.5917577663880534,19.59616310678576,2.087783200166206,0.0301976342594913,0.1078607133448304,0.0743791778472257,18369815623.0
CPFE3,2014-03-31,0.0457559593548387,0.5493656230962214,25.26838023627472,1.9980099758162035,0.021741228284493,0.0801664288176552,0.0663613113025367,17898301236.0
CPFE3,2014-06-30,0.0475821114608952,0.6012521716956454,19.68361754689226,2.2918563165579315,0.0305458166042539,0.116859388199779,0.068638048049483,19563035706.0
CPFE3,2014-09-30,0.0538361554160125,0.5764378755571655,24.913983580318167,2.240674784432181,0.0231371219178512,0.0901293175401764,0.0665324839617775,18389061109.0
CPFE3,2014-12-31,0.0556413699296917,0.5062665130662504,18.745135066905327,1.8933521387568888,0.027007888247232,0.0943292604025314,0.0724815286300235,17792451067.0
CPFE3,2015-03-31,0.0502839164222873,0.5376128325317163,20.908097967930797,2.066664968908384,0.0257131391557623,0.0896813034514271,0.0731456311050825,19688131360.0
CPFE3,2015-06-30,0.0227920379220779,0.5109897789005255,21.211283271064232,1.986594377198159,0.024090469792443,0.0830674047609199,0.0703230221462727,19115523639.0
CPFE3,2015-09-30,0.0,0.3704694420180448,13.76450581770709,1.4713013284298992,0.0269148378390353,0.0978852733174334,0.0706178500335461,14766121377.0
CPFE3,2015-12-31,0.0,0.3718982685190843,17.42774733935302,1.4880306451600165,0.021339434252602,0.0864032651875028,0.0716540969507417,15073955784.0
CPFE3,2016-03-31,0.0,0.5107680377700718,20.12064129206601,1.8790598785601036,0.0253852762621178,0.0932057435299749,0.0726888447056294,19463078614.0
CPFE3,2016-06-30,0.0100470361826129,0.5522723422506433,19.00255190184505,2.05802578486024,0.0290630619036499,0.1095161747397821,0.0815807543534711,20958864620.0
CPFE3,2016-09-30,0.0085518178999586,0.6557013756677582,23.079305977250023,2.355474939015676,0.0284107926084997,0.1056432812591176,0.0845437526590548,24623357706.0
CPFE3,2016-12-31,0.0082058101943673,0.6085138036748103,28.484912887505065,2.4739662685299484,0.0213626703398392,0.0847474343148744,0.0719547074812405,25661630747.0
CPFE3,2017-03-31,0.016482160186263,0.6285694274879109,29.96459193899628,2.4762681318189816,0.0209770728320809,0.0829521777317273,0.0794624424795416,26231663004.0
CPFE3,2017-06-30,0.0082186643907959,0.6482537063888938,35.54927302800082,2.519481331363803,0.0182353576085308,0.0711234371186571,0.0815401579284117,26984919916.0
CPFE3,2017-09-30,0.0080042907053637,0.6629675976976024,32.243287580158096,2.4973250057792007,0.0205614144044535,0.0795580155313764,0.0847905254728577,27707639386.0
CPFE3,2017-12-31,0.0112597825839793,0.477113880316873,16.695613761474892,1.7607763836960495,0.0285771992053273,0.1111213815702431,0.0870866642425925,19696708385.0
CPFE3,2018-03-31,0.0,0.6159460525245869,18.405481464308345,2.1973972010819103,0.0334653594212692,0.1239533199072416,0.0862316156972171,25356256323.0
CPFE3,2018-06-30,0.0127023311952007,0.5288692895487105,13.05306955188128,1.8473062230053487,0.0405168521815228,0.1471708842287478,0.0903366568484432,22058212546.0
CPFE3,2018-09-30,0.0115316094260578,0.5434339667221292,12.709278987583442,1.930519223536013,0.0427588352772054,0.1583781163552652,0.0912869096317407,24297624987.0
CPFE3,2018-12-31,0.0095410577816291,0.6957066095945824,14.269324416483643,2.343276647553781,0.0487553992949319,0.1728318548834647,0.0993243011442367,29366840422.0
CPFE3,2019-03-31,0.0090308240485564,0.7060025922698486,13.990144531301926,2.3682657890533383,0.050464281529774,0.1768563050202572,0.0992380414264159,31026041458.0
CPFE3,2019-06-30,0.0157798958922116,0.7392240299581452,14.96746704191587,2.0266475723881507,0.0493887194064282,0.1410577378140823,0.0916427376910609,30975145721.0
CPFE3,2019-09-30,0.0145996422012769,0.8492597957405702,15.368999951984105,2.7192841231669616,0.055257973738944,0.1838293440729955,0.0990493325437474,37897648532.0
CPFE3,2019-12-31,0.0135072357805907,0.9293156008105848,15.156356560602456,3.083784642118134,0.0613152374117573,0.2068996279371039,0.1079291895324083,40962645342.0
CPFE3,2020-03-31,0.0178705705991812,0.6425838144287468,10.357431634563984,2.129228448556164,0.0620408453659851,0.2119571137689168,0.0931204876809426,30961076803.0
CPFE3,2020-06-30,0.0,0.6926079515307842,12.353669119604772,2.3626355715608347,0.0560649589061474,0.19866448148593,0.0831907783581815,35328121130.0
CPFE3,2020-09-30,0.0653473661828737,0.6266743748793269,9.021105699101527,2.1426868845789127,0.0694675792283135,0.2411794013051739,0.110824713265292,31756132366.0
CPFE3,2020-12-31,0.0553294443010752,0.7637601689816035,10.294907515997837,2.63462116520783,0.0741881525205305,0.2603992560153719,0.121517157781878,37505882022.0
CPFE3,2021-03-31,0.059203596712689,0.6731900754323011,9.47482380184698,2.3092963047917614,0.0710504057395845,0.2479892568867951,0.124597943794608,35051580065.0
CPFE3,2021-06-30,0.1227353496469713,0.5524031470580045,7.11806017098679,2.015940648067433,0.0776058552173525,0.2878840974626344,0.1521103106547174,31007166980.0
CPFE3,2021-09-30,0.1115361936130709,0.5034134143881255,7.019549202156659,2.0603622978719054,0.0717159179158483,0.2996004597703897,0.144586814210258,31030212069.0
CPFE3,2021-12-31,0.1379587121505777,0.4675596440937171,6.511092582490198,1.839534157346614,0.0718097060009699,0.2888126999374861,0.1439566603722847,30914986625.0
CPFE3,2022-03-31,0.1147019599318252,0.5564390876944663,7.581955296230133,2.0701859039680293,0.0733899193485269,0.281410208943557,0.1522931295335626,37183250779.0
CPFE3,2022-06-30,0.1237285511010362,0.5397056278833899,7.047920533494224,2.487533855607809,0.0765765767815509,0.3629076341237501,0.1791096110772163,35581617107.0
CPFE3,2022-09-30,0.0686878794727488,0.5894512629495561,7.695870711003462,2.472032896526142,0.0765931867990929,0.3288261543646096,0.1835933187607611,38900109894.0
CPFE3,2022-12-31,0.0488295258433734,0.5376943729057965,7.501559422274671,2.181013086928898,0.0716776796180804,0.2975387492685267,0.189413617627061,38254847408.0
CPFE3,2023-03-31,0.0512208612322274,0.503225408248415,6.522612558579267,1.9008146461879547,0.0771508967808484,0.2974842940706426,0.1993997285757786,36468853026.0
CPFE3,2023-06-30,0.0611290917127071,0.5469812320068559,7.168364391205057,2.0793103214071045,0.0763048866039724,0.2986719783683886,0.2002935806132885,39626030192.0
CPFE3,2023-09-30,0.0858550298720619,0.5249384791031234,7.215243611907686,1.9900464833406524,0.0727540894442968,0.2870104066260215,0.1986050630905498,38727271728.0
CPLE6,2011-03-31,0.0143547806524184,0.6681215204582869,11.559720166487214,1.0423301529033149,0.0577973783825008,0.0921809780626185,0.0516057307573189,11444627262.0
CPLE6,2011-06-30,0.0259889156626506,0.6105101748577302,10.675163593218173,0.9555997439745844,0.0571897722715538,0.0910341291210545,0.0547303314105859,10849089282.0
CPLE6,2011-09-30,0.0477646017699115,0.4908254561326058,8.24161391421076,0.7734904451357588,0.0595545315810403,0.0949190554244159,0.0612459211101109,8711296000.0
CPLE6,2011-12-31,0.0416251928020565,0.5651168707535719,9.195202590935397,0.8813346240710658,0.061457794449321,0.0974338437750471,0.0666873173406375,9792411337.0
CPLE6,2012-03-31,0.0378764912280701,0.604586706520364,10.709881118092085,0.9446066506871366,0.0564512994919282,0.0897688885321793,0.0672628377369756,10574776411.0
CPLE6,2012-06-30,0.0365488687782805,0.6190497980313656,11.920444327386368,0.9689191083030108,0.0519317720908391,0.0832476740624154,0.0668293138682163,11254387311.0
